16/10/2007;03:38:00;0.216;0.046;239.190;1.000;0.000;0.000;0.000
16/10/2007;03:39:00;0.216;0.046;239.150;1.000;0.000;0.000;0.000
16/10/2007;03:40:00;0.216;0.000;240.020;1.000;0.000;0.000;0.000
16/10/2007;03:41:00;0.218;0.000;240.770;1.000;0.000;0.000;0.000
16/10/2007;03:42:00;0.218;0.000;240.740;1.000;0.000;0.000;0.000
16/10/2007;03:43:00;0.218;0.000;240.870;1.000;0.000;0.000;0.000
16/10/2007;03:44:00;0.218;0.000;240.800;1.000;0.000;0.000;0.000
16/10/2007;03:45:00;0.250;0.000;241.070;1.200;0.000;0.000;0.000
16/10/2007;03:46:00;0.330;0.088;240.880;1.400;0.000;0.000;0.000
16/10/2007;03:47:00;0.326;0.086;240.180;1.400;0.000;0.000;0.000
16/10/2007;03:48:00;0.322;0.086;240.060;1.400;0.000;0.000;0.000
16/10/2007;03:49:00;0.320;0.086;239.960;1.400;0.000;0.000;0.000
16/10/2007;03:50:00;0.318;0.084;239.890;1.400;0.000;0.000;0.000
16/10/2007;03:51:00;0.318;0.084;239.590;1.400;0.000;0.000;0.000
16/10/2007;03:52:00;0.316;0.086;239.900;1.400;0.000;0.000;0.000
16/10/2007;03:53:00;0.316;0.084;239.730;1.400;0.000;0.000;0.000
16/10/2007;03:54:00;0.314;0.084;239.550;1.400;0.000;0.000;0.000
16/10/2007;03:55:00;0.344;0.104;239.690;1.600;0.000;0.000;0.000
16/10/2007;03:56:00;0.390;0.190;240.180;1.800;0.000;0.000;0.000
16/10/2007;03:57:00;0.388;0.188;239.750;1.800;0.000;0.000;0.000
16/10/2007;03:58:00;0.388;0.188;239.770;1.800;0.000;0.000;0.000
16/10/2007;03:59:00;0.388;0.192;240.320;1.800;0.000;0.000;0.000
16/10/2007;04:00:00;0.388;0.192;240.300;1.800;0.000;0.000;0.000
16/10/2007;04:01:00;0.386;0.192;240.560;1.800;0.000;0.000;0.000
16/10/2007;04:02:00;0.358;0.152;240.370;1.600;0.000;0.000;0.000
16/10/2007;04:03:00;0.292;0.060;240.770;1.200;0.000;0.000;0.000
16/10/2007;04:04:00;0.290;0.060;240.420;1.200;0.000;0.000;0.000
16/10/2007;04:05:00;0.220;0.000;240.730;1.000;0.000;0.000;0.000
16/10/2007;04:06:00;0.218;0.000;240.580;1.000;0.000;0.000;0.000
16/10/2007;04:07:00;0.218;0.000;240.900;1.000;0.000;0.000;0.000
16/10/2007;04:08:00;0.218;0.000;240.340;1.000;0.000;0.000;0.000
16/10/2007;04:09:00;0.218;0.000;240.140;1.000;0.000;0.000;0.000
16/10/2007;04:10:00;0.220;0.000;240.890;1.000;0.000;0.000;0.000
16/10/2007;04:11:00;0.218;0.000;240.770;1.000;0.000;0.000;0.000
16/10/2007;04:12:00;0.218;0.000;240.060;1.000;0.000;0.000;0.000
16/10/2007;04:13:00;0.218;0.000;239.810;1.000;0.000;0.000;0.000
16/10/2007;04:14:00;0.216;0.000;239.600;1.000;0.000;0.000;0.000
16/10/2007;04:15:00;0.218;0.046;239.550;1.000;0.000;0.000;0.000
16/10/2007;04:16:00;0.216;0.046;239.440;1.000;0.000;0.000;0.000
16/10/2007;04:17:00;0.216;0.000;239.630;1.000;0.000;0.000;0.000
16/10/2007;04:18:00;0.218;0.000;240.170;1.000;0.000;0.000;0.000
16/10/2007;04:19:00;0.218;0.000;240.130;1.000;0.000;0.000;0.000
16/10/2007;04:20:00;0.218;0.000;239.850;1.000;0.000;0.000;0.000
16/10/2007;04:21:00;0.218;0.000;240.150;1.000;0.000;0.000;0.000
16/10/2007;04:22:00;0.218;0.000;240.210;1.000;0.000;0.000;0.000
16/10/2007;04:23:00;0.218;0.000;240.120;1.000;0.000;0.000;0.000
16/10/2007;04:24:00;0.222;0.000;240.030;1.000;0.000;0.000;0.000
16/10/2007;04:25:00;0.240;0.000;240.590;1.000;0.000;0.000;0.000
16/10/2007;04:26:00;0.242;0.000;241.020;1.000;0.000;0.000;0.000
16/10/2007;04:27:00;0.218;0.000;240.940;1.000;0.000;0.000;0.000
16/10/2007;04:28:00;0.220;0.000;241.540;1.000;0.000;0.000;0.000
16/10/2007;04:29:00;0.220;0.000;241.770;1.000;0.000;0.000;0.000
16/10/2007;04:30:00;0.302;0.000;241.030;1.400;0.000;0.000;0.000
16/10/2007;04:31:00;0.328;0.088;240.370;1.400;0.000;0.000;0.000
16/10/2007;04:32:00;0.324;0.088;240.610;1.400;0.000;0.000;0.000
16/10/2007;04:33:00;0.324;0.090;241.130;1.400;0.000;0.000;0.000
16/10/2007;04:34:00;0.356;0.116;241.000;1.600;0.000;0.000;0.000
16/10/2007;04:35:00;0.404;0.210;240.390;1.800;0.000;1.000;0.000
16/10/2007;04:36:00;0.404;0.210;240.610;1.800;0.000;1.000;0.000
16/10/2007;04:37:00;0.400;0.208;239.930;1.800;0.000;1.000;0.000
16/10/2007;04:38:00;0.422;0.216;239.830;2.000;0.000;2.000;0.000
16/10/2007;04:39:00;0.478;0.310;239.700;2.400;0.000;1.000;0.000
16/10/2007;04:40:00;0.476;0.312;240.310;2.400;0.000;2.000;0.000
16/10/2007;04:41:00;0.476;0.312;240.210;2.200;0.000;1.000;0.000
16/10/2007;04:42:00;0.474;0.310;239.930;2.200;0.000;2.000;0.000
16/10/2007;04:43:00;0.470;0.306;239.220;2.200;0.000;1.000;0.000
16/10/2007;04:44:00;0.468;0.304;238.980;2.200;0.000;1.000;0.000
16/10/2007;04:45:00;0.464;0.306;239.070;2.200;0.000;2.000;0.000
16/10/2007;04:46:00;0.462;0.302;238.410;2.200;0.000;1.000;0.000
16/10/2007;04:47:00;0.372;0.178;238.940;1.600;0.000;2.000;0.000
16/10/2007;04:48:00;0.246;0.000;239.520;1.000;0.000;0.000;0.000
16/10/2007;04:49:00;0.218;0.000;240.060;1.000;0.000;0.000;0.000
16/10/2007;04:50:00;0.218;0.000;240.100;1.000;0.000;0.000;0.000
16/10/2007;04:51:00;0.218;0.000;240.260;1.000;0.000;0.000;0.000
16/10/2007;04:52:00;0.218;0.000;240.480;1.000;0.000;0.000;0.000
16/10/2007;04:53:00;0.216;0.000;240.210;1.000;0.000;0.000;0.000
16/10/2007;04:54:00;0.216;0.000;239.830;1.000;0.000;0.000;0.000
16/10/2007;04:55:00;0.216;0.000;240.000;1.000;0.000;0.000;0.000
16/10/2007;04:56:00;0.218;0.000;240.170;1.000;0.000;0.000;0.000
16/10/2007;04:57:00;0.218;0.000;240.090;1.000;0.000;0.000;0.000
16/10/2007;04:58:00;0.218;0.000;240.150;1.000;0.000;0.000;0.000
16/10/2007;04:59:00;0.218;0.000;240.300;1.000;0.000;0.000;0.000
16/10/2007;05:00:00;0.216;0.000;240.000;1.000;0.000;0.000;0.000
16/10/2007;05:01:00;0.216;0.000;239.220;1.000;0.000;0.000;0.000
16/10/2007;05:02:00;0.216;0.046;238.920;1.000;0.000;0.000;0.000
16/10/2007;05:03:00;0.216;0.046;239.160;1.000;0.000;0.000;0.000
16/10/2007;05:04:00;0.216;0.000;239.520;1.000;0.000;0.000;0.000
16/10/2007;05:05:00;0.216;0.046;239.020;1.000;0.000;0.000;0.000
16/10/2007;05:06:00;0.216;0.000;239.460;1.000;0.000;0.000;0.000
16/10/2007;05:07:00;0.216;0.000;240.030;1.000;0.000;0.000;0.000
16/10/2007;05:08:00;0.216;0.000;239.820;1.000;0.000;0.000;0.000
16/10/2007;05:09:00;0.216;0.000;239.980;1.000;0.000;0.000;0.000
16/10/2007;05:10:00;0.218;0.000;240.430;1.000;0.000;0.000;0.000
16/10/2007;05:11:00;0.218;0.000;241.310;1.000;0.000;0.000;0.000
16/10/2007;05:12:00;0.218;0.000;241.180;1.000;0.000;0.000;0.000
16/10/2007;05:13:00;0.220;0.000;241.520;1.000;0.000;0.000;0.000
16/10/2007;05:14:00;0.264;0.000;241.600;1.200;0.000;0.000;0.000
16/10/2007;05:15:00;0.330;0.092;241.520;1.400;0.000;0.000;0.000
16/10/2007;05:16:00;0.326;0.088;240.520;1.400;0.000;0.000;0.000
16/10/2007;05:17:00;0.322;0.086;239.690;1.400;0.000;0.000;0.000
16/10/2007;05:18:00;0.320;0.088;240.080;1.400;0.000;0.000;0.000
16/10/2007;05:19:00;0.320;0.086;239.930;1.400;0.000;0.000;0.000
16/10/2007;05:20:00;0.318;0.088;240.040;1.400;0.000;0.000;0.000
16/10/2007;05:21:00;0.316;0.088;240.190;1.400;0.000;0.000;0.000
16/10/2007;05:22:00;0.392;0.168;240.600;1.800;0.000;0.000;0.000
16/10/2007;05:23:00;0.392;0.192;240.350;1.800;0.000;0.000;0.000
16/10/2007;05:24:00;0.392;0.194;240.890;1.800;0.000;0.000;0.000
16/10/2007;05:25:00;0.390;0.194;240.810;1.800;0.000;0.000;0.000
16/10/2007;05:26:00;0.390;0.194;241.040;1.800;0.000;0.000;0.000
16/10/2007;05:27:00;0.388;0.194;241.070;1.800;0.000;0.000;0.000
16/10/2007;05:28:00;0.386;0.194;241.110;1.800;0.000;0.000;0.000
16/10/2007;05:29:00;0.384;0.192;240.710;1.800;0.000;0.000;0.000
16/10/2007;05:30:00;0.382;0.190;240.190;1.800;0.000;0.000;0.000
16/10/2007;05:31:00;0.272;0.000;239.740;1.200;0.000;0.000;0.000
16/10/2007;05:32:00;0.216;0.000;239.770;1.000;0.000;0.000;0.000
16/10/2007;05:33:00;0.216;0.000;239.980;1.000;0.000;0.000;0.000
16/10/2007;05:34:00;0.218;0.000;240.110;1.000;0.000;0.000;0.000
16/10/2007;05:35:00;0.218;0.000;240.110;1.000;0.000;0.000;0.000
16/10/2007;05:36:00;0.218;0.000;240.530;1.000;0.000;0.000;0.000
16/10/2007;05:37:00;0.218;0.000;241.150;1.000;0.000;0.000;0.000
16/10/2007;05:38:00;0.218;0.000;241.170;1.000;0.000;0.000;0.000
16/10/2007;05:39:00;0.218;0.000;240.960;1.000;0.000;0.000;0.000
16/10/2007;05:40:00;0.220;0.000;241.600;1.000;0.000;0.000;0.000
16/10/2007;05:41:00;0.218;0.000;241.080;1.000;0.000;0.000;0.000
16/10/2007;05:42:00;0.218;0.000;240.610;1.000;0.000;0.000;0.000
16/10/2007;05:43:00;0.218;0.000;240.610;1.000;0.000;0.000;0.000
16/10/2007;05:44:00;0.218;0.000;240.590;1.000;0.000;0.000;0.000
16/10/2007;05:45:00;0.218;0.000;240.250;1.000;0.000;0.000;0.000
16/10/2007;05:46:00;0.218;0.000;240.370;1.000;0.000;0.000;0.000
16/10/2007;05:47:00;0.216;0.000;239.630;1.000;0.000;0.000;0.000
16/10/2007;05:48:00;0.216;0.000;239.870;1.000;0.000;0.000;0.000
16/10/2007;05:49:00;0.216;0.000;239.920;1.000;0.000;0.000;0.000
16/10/2007;05:50:00;0.216;0.000;239.950;1.000;0.000;0.000;0.000
16/10/2007;05:51:00;0.218;0.000;240.560;1.000;0.000;0.000;0.000
16/10/2007;05:52:00;0.220;0.000;242.340;1.000;0.000;0.000;0.000
16/10/2007;05:53:00;0.220;0.000;242.590;1.000;0.000;0.000;0.000
16/10/2007;05:54:00;0.222;0.000;242.850;1.000;0.000;0.000;0.000
16/10/2007;05:55:00;0.222;0.000;243.460;1.000;0.000;0.000;0.000
16/10/2007;05:56:00;0.254;0.000;243.880;1.200;0.000;0.000;0.000
16/10/2007;05:57:00;0.310;0.086;243.520;1.200;0.000;1.000;0.000
16/10/2007;05:58:00;0.314;0.084;242.880;1.400;0.000;1.000;0.000
16/10/2007;05:59:00;0.426;0.206;242.750;2.000;0.000;2.000;0.000
16/10/2007;06:00:00;0.424;0.216;241.830;2.000;0.000;1.000;0.000
16/10/2007;06:01:00;0.420;0.216;241.860;1.800;0.000;1.000;0.000
16/10/2007;06:02:00;0.420;0.220;242.740;1.800;0.000;2.000;0.000
16/10/2007;06:03:00;0.418;0.222;243.100;1.800;0.000;1.000;0.000
16/10/2007;06:04:00;0.414;0.216;241.890;1.800;0.000;2.000;0.000
16/10/2007;06:05:00;0.440;0.232;241.930;2.000;0.000;1.000;0.000
16/10/2007;06:06:00;0.490;0.328;242.960;2.400;0.000;2.000;0.000
16/10/2007;06:07:00;0.486;0.328;242.770;2.400;0.000;1.000;0.000
16/10/2007;06:08:00;0.484;0.326;242.590;2.400;0.000;1.000;0.000
16/10/2007;06:09:00;0.482;0.328;242.830;2.400;0.000;2.000;0.000
16/10/2007;06:10:00;0.424;0.240;241.850;2.000;0.000;0.000;0.000
16/10/2007;06:11:00;0.394;0.196;241.390;1.800;0.000;0.000;0.000
16/10/2007;06:12:00;0.390;0.194;240.760;1.800;0.000;0.000;0.000
16/10/2007;06:13:00;0.388;0.192;240.590;1.800;0.000;0.000;0.000
16/10/2007;06:14:00;0.376;0.176;241.330;1.600;0.000;0.000;0.000
16/10/2007;06:15:00;0.280;0.000;242.420;1.200;0.000;0.000;0.000
16/10/2007;06:16:00;0.226;0.000;242.480;1.000;0.000;0.000;0.000
16/10/2007;06:17:00;0.224;0.000;241.950;1.000;0.000;0.000;0.000
16/10/2007;06:18:00;0.224;0.000;241.860;1.000;0.000;0.000;0.000
16/10/2007;06:19:00;0.224;0.000;241.530;1.000;0.000;0.000;0.000
16/10/2007;06:20:00;0.224;0.000;241.160;1.000;0.000;0.000;0.000
16/10/2007;06:21:00;0.224;0.000;241.710;1.000;0.000;0.000;0.000
16/10/2007;06:22:00;0.224;0.000;241.440;1.000;0.000;0.000;0.000
16/10/2007;06:23:00;0.224;0.000;241.890;1.000;0.000;0.000;0.000
16/10/2007;06:24:00;0.224;0.000;241.740;1.000;0.000;0.000;0.000
16/10/2007;06:25:00;0.224;0.000;241.930;1.000;0.000;0.000;0.000
16/10/2007;06:26:00;0.224;0.000;241.200;1.000;0.000;0.000;0.000
16/10/2007;06:27:00;0.224;0.000;241.280;1.000;0.000;0.000;0.000
16/10/2007;06:28:00;0.224;0.000;241.690;1.000;0.000;0.000;0.000
16/10/2007;06:29:00;0.224;0.000;241.420;1.000;0.000;0.000;0.000
16/10/2007;06:30:00;0.222;0.000;240.810;1.000;0.000;0.000;0.000
16/10/2007;06:31:00;0.222;0.000;240.300;1.000;0.000;0.000;0.000
16/10/2007;06:32:00;0.222;0.000;240.610;1.000;0.000;0.000;0.000
16/10/2007;06:33:00;0.216;0.000;240.450;1.000;0.000;0.000;0.000
16/10/2007;06:34:00;0.216;0.000;240.580;1.000;0.000;0.000;0.000
16/10/2007;06:35:00;0.216;0.000;240.440;1.000;0.000;0.000;0.000
16/10/2007;06:36:00;0.214;0.000;240.360;1.000;0.000;0.000;0.000
16/10/2007;06:37:00;0.214;0.046;240.110;1.000;0.000;0.000;0.000
16/10/2007;06:38:00;0.224;0.000;240.260;1.000;0.000;0.000;0.000
16/10/2007;06:39:00;0.390;0.000;240.380;1.800;0.000;0.000;0.000
16/10/2007;06:40:00;0.748;0.000;240.150;3.000;0.000;0.000;0.000
16/10/2007;06:41:00;1.896;0.000;238.480;10.600;0.000;0.000;0.000
16/10/2007;06:42:00;4.834;0.000;235.160;20.400;0.000;0.000;0.000
16/10/2007;06:43:00;3.998;0.076;236.090;17.000;0.000;0.000;0.000
16/10/2007;06:44:00;2.950;0.086;237.120;13.400;0.000;0.000;0.000
16/10/2007;06:45:00;0.980;0.102;238.300;4.000;0.000;0.000;0.000
16/10/2007;06:46:00;0.964;0.102;238.150;4.000;0.000;0.000;0.000
16/10/2007;06:47:00;1.170;0.100;238.100;5.200;0.000;0.000;0.000
16/10/2007;06:48:00;2.406;0.186;237.430;10.200;0.000;0.000;18.000
16/10/2007;06:49:00;3.512;0.232;236.310;14.800;0.000;0.000;17.000
16/10/2007;06:50:00;2.348;0.202;237.430;10.200;0.000;0.000;18.000
16/10/2007;06:51:00;1.800;0.200;237.620;7.600;0.000;0.000;17.000
16/10/2007;06:52:00;1.732;0.202;237.890;7.200;0.000;0.000;18.000
16/10/2007;06:53:00;1.800;0.208;238.220;7.600;0.000;0.000;17.000
16/10/2007;06:54:00;1.774;0.204;237.040;7.400;0.000;0.000;18.000
16/10/2007;06:55:00;1.742;0.206;236.980;7.400;0.000;0.000;17.000
16/10/2007;06:56:00;1.694;0.202;236.730;7.200;0.000;0.000;17.000
16/10/2007;06:57:00;1.706;0.208;237.500;7.200;0.000;0.000;18.000
16/10/2007;06:58:00;1.806;0.214;239.120;7.600;0.000;0.000;17.000
16/10/2007;06:59:00;1.620;0.132;239.640;6.800;0.000;0.000;18.000
16/10/2007;07:00:00;1.474;0.000;238.450;6.200;0.000;0.000;17.000
16/10/2007;07:01:00;1.456;0.000;237.710;6.000;0.000;0.000;18.000
16/10/2007;07:02:00;1.458;0.000;237.710;6.000;0.000;0.000;17.000
16/10/2007;07:03:00;1.462;0.000;238.080;6.000;0.000;0.000;17.000
16/10/2007;07:04:00;1.470;0.000;238.800;6.000;0.000;0.000;18.000
16/10/2007;07:05:00;1.474;0.000;238.790;6.200;0.000;0.000;17.000
16/10/2007;07:06:00;1.478;0.000;238.850;6.200;0.000;0.000;18.000
16/10/2007;07:07:00;1.482;0.000;238.860;6.200;0.000;0.000;17.000
16/10/2007;07:08:00;1.484;0.000;238.060;6.200;0.000;0.000;18.000
16/10/2007;07:09:00;1.484;0.000;238.440;6.200;0.000;0.000;17.000
16/10/2007;07:10:00;1.486;0.000;238.930;6.200;0.000;0.000;17.000
16/10/2007;07:11:00;1.468;0.000;238.450;6.000;0.000;0.000;18.000
16/10/2007;07:12:00;1.480;0.000;238.370;6.200;0.000;0.000;17.000
16/10/2007;07:13:00;1.466;0.000;237.280;6.200;0.000;0.000;18.000
16/10/2007;07:14:00;1.488;0.000;237.530;6.200;0.000;0.000;17.000
16/10/2007;07:15:00;1.526;0.000;237.630;6.400;0.000;0.000;17.000
16/10/2007;07:16:00;1.524;0.000;237.610;6.400;0.000;0.000;18.000
16/10/2007;07:17:00;1.522;0.000;237.650;6.400;0.000;0.000;17.000
16/10/2007;07:18:00;1.512;0.000;238.050;6.200;0.000;0.000;17.000
16/10/2007;07:19:00;1.688;0.078;238.890;7.000;0.000;0.000;18.000
16/10/2007;07:20:00;1.976;0.096;238.710;8.200;0.000;2.000;17.000
16/10/2007;07:21:00;2.054;0.094;238.550;8.600;0.000;1.000;18.000
16/10/2007;07:22:00;2.040;0.094;237.960;8.600;0.000;2.000;17.000
16/10/2007;07:23:00;2.036;0.092;237.540;8.600;0.000;1.000;17.000
16/10/2007;07:24:00;2.050;0.094;237.890;8.600;0.000;1.000;18.000
16/10/2007;07:25:00;2.060;0.094;238.280;8.600;0.000;2.000;17.000
16/10/2007;07:26:00;1.944;0.098;239.000;8.000;0.000;1.000;18.000
16/10/2007;07:27:00;1.982;0.204;238.450;8.400;0.000;2.000;17.000
16/10/2007;07:28:00;2.000;0.232;238.250;8.400;0.000;1.000;17.000
16/10/2007;07:29:00;1.966;0.230;237.440;8.200;0.000;2.000;18.000
16/10/2007;07:30:00;1.966;0.228;237.230;8.200;0.000;1.000;17.000
16/10/2007;07:31:00;2.060;0.228;237.240;8.600;0.000;1.000;17.000
16/10/2007;07:32:00;2.558;0.274;236.190;10.800;0.000;1.000;17.000
16/10/2007;07:33:00;2.452;0.182;236.080;10.400;0.000;0.000;17.000
16/10/2007;07:34:00;2.608;0.184;237.080;11.000;0.000;0.000;18.000
16/10/2007;07:35:00;3.070;0.194;238.570;12.800;0.000;0.000;17.000
16/10/2007;07:36:00;3.266;0.260;238.340;13.800;0.000;0.000;17.000
16/10/2007;07:37:00;2.928;0.192;238.650;12.200;0.000;0.000;18.000
16/10/2007;07:38:00;2.688;0.196;239.130;11.200;0.000;0.000;17.000
16/10/2007;07:39:00;2.928;0.194;239.220;12.200;0.000;0.000;18.000
16/10/2007;07:40:00;4.244;0.188;239.370;18.000;0.000;0.000;18.000
16/10/2007;07:41:00;3.782;0.200;239.590;16.400;0.000;0.000;17.000
16/10/2007;07:42:00;3.560;0.214;239.960;14.800;0.000;0.000;18.000
